4137.00,9.61617e-17,7.53855e-17
4137.71,9.62343e-17,7.54140e-17
4138.41,1.00373e-16,7.70187e-17
4139.12,8.43942e-17,7.06225e-17
4139.83,7.15787e-17,6.50397e-17
4140.54,5.46800e-17,5.68462e-17
4141.25,1.21412e-16,8.47066e-17
4141.96,3.01683e-17,4.22243e-17
4142.67,3.75765e-17,4.71243e-17
4143.38,-3.01393e-17,4.22040e-17
4144.09,1.07714e-16,7.97852e-17
4144.80,1.73785e-16,1.01343e-16
4145.50,-4.01262e-17,4.86969e-17
4146.21,7.17288e-17,6.51079e-17
4146.92,-4.93678e-17,5.40143e-17
4147.63,5.43038e-17,5.66503e-17
4148.34,1.17795e-16,8.34356e-17
4149.05,2.98367e-17,4.19916e-17
4149.76,-5.55829e-17,5.73136e-17
4150.47,1.38857e-16,9.05882e-17
4151.18,-3.89755e-17,4.79935e-17
4151.89,-6.38235e-18,1.94213e-17
4152.59,1.30811e-16,8.79244e-17
4153.30,8.53445e-17,7.10191e-17
4154.01,6.28450e-18,1.92718e-17
4154.72,4.29200e-17,5.03636e-17
4155.43,5.46368e-17,5.68237e-17
4156.14,3.44728e-17,4.51362e-17
4156.85,1.26148e-16,8.63429e-17
4157.56,2.05658e-16,1.10245e-16
4158.27,1.16943e-16,8.31330e-17
4158.98,6.81378e-17,6.34572e-17
4159.68,7.67324e-17,6.73405e-17
4160.39,6.28624e-17,6.09512e-17
4161.10,6.61743e-17,6.25362e-17
4161.81,6.26559e-17,6.08510e-17
4162.52,1.64685e-16,9.86538e-17
4163.23,1.18156e-16,8.35631e-17
4163.94,1.60522e-16,9.73991e-17
4164.65,1.24325e-16,8.57168e-17
4165.36,1.31313e-16,8.80928e-17
4166.06,1.19540e-16,8.40510e-17
4166.77,1.24040e-16,8.56184e-17
4167.48,-2.09296e-17,3.51696e-17
4168.19,2.29512e-16,1.16463e-16
4168.90,1.78669e-16,1.02757e-16
4169.61,1.86533e-16,1.04994e-16
4170.32,1.06367e-16,7.92849e-17
4171.03,2.04369e-17,3.47532e-17
4171.74,1.49794e-16,9.40879e-17
4172.45,2.00951e-16,1.08976e-16
4173.15,2.78961e-16,1.28398e-16
4173.86,1.14352e-16,8.22072e-17
4174.57,5.27915e-17,5.58559e-17
4175.28,1.23472e-16,8.54222e-17
4175.99,2.15488e-17,3.56861e-17
4176.70,1.03004e-16,7.80214e-17
4177.41,1.77660e-16,1.02466e-16
4178.12,5.66248e-17,5.78483e-17
4178.83,3.05815e-17,4.25125e-17
4179.54,8.32282e-17,7.01330e-17
4180.24,6.69327e-17,6.28936e-17
4180.95,1.16637e-16,8.30243e-17
4181.66,1.95712e-16,1.07546e-16
4182.37,2.34271e-17,3.72089e-17
4183.08,6.00171e-17,5.95559e-17
4183.79,5.73193e-17,5.82019e-17
4184.50,4.33556e-17,5.06185e-17
4185.21,1.67952e-16,9.96276e-17
4185.92,5.40987e-17,5.65432e-17
4186.63,2.19387e-16,1.13866e-16
4187.33,8.44443e-17,7.06435e-17
4188.04,1.82358e-16,1.03812e-16
4188.75,5.76274e-17,5.83581e-17
4189.46,1.71108e-16,1.00559e-16
4190.17,7.34762e-17,6.58962e-17
4190.88,4.68645e-17,5.26271e-17
4191.59,2.19227e-17,3.59944e-17
4192.30,1.15387e-16,8.25783e-17
4193.01,5.94584e-18,1.87454e-17
4193.72,1.62812e-16,9.80914e-17
