    0.560573040000000037E+04    0.296579000000000015E+02    0.122673171418288206E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.685628840471866538E-13    0.577642321809085843E+04    0.761128300270249980E+01    0.261973973592158215E-13    0.468363409917674239E-14    0.578227169807304654E+04    0.292200276926950586E+01    0.264415278120775030E-13    0.234795802798934891E-14   -0.867036913561748861E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.163207630628999647E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.599576871008393298E-13    0.577846213351534152E+04    0.636278288929496227E+01    0.309088351101212519E-13    0.443383490671090639E-14    0.578289460052121012E+04    0.248489303155293717E+01    0.172877040168470284E-13    0.173001951466956051E-14   -0.865805861099641874E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.129671032263592415E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.793374413893182484E-13    0.577615423526123413E+04    0.595418050924387732E+01    0.190634864818728283E-13    0.477828807613732536E-14    0.578263106587850143E+04    0.325596954780041248E+01    0.293620078102459452E-13    0.325275603982809256E-14   -0.862952652760116052E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.453811204871910872E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.760563352527947465E-13    0.577785901930592354E+04    0.578924235465131432E+01    0.276636964734979584E-13    0.589577854299517390E-14    0.578287775666977996E+04    0.256438761939207494E+01    0.203224067304310204E-13    0.233639674990918363E-14   -0.860751352415131805E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.776016749586260036E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.839071669606972375E-13    0.577751025158946868E+04    0.621994281245934211E+01    0.262519304977123678E-13    0.489618946793214519E-14    0.578275034739392504E+04    0.293476425499725657E+01    0.239193814933980467E-13    0.270692659420546621E-14   -0.859940908978250889E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.602420329200994161E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.746504097381708979E-13    0.577700820900963754E+04    0.494678187746287801E+01    0.238849001764534261E-13    0.360322382701761935E-14    0.578314424493223032E+04    0.265078771527740109E+01    0.240861185320330378E-13    0.174723425861591260E-14   -0.859705930599846511E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.656875869488733913E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.785477331971944650E-13    0.577958707725726617E+04    0.524758795194117500E+01    0.334185518690404753E-13    0.399668632899147421E-14    0.578317773309172208E+04    0.255012313543788993E+01    0.147095170044758483E-13    0.198313776798916212E-14   -0.859280501017740335E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.141669108678690898E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.640486192898340142E-13    0.577785996149090261E+04    0.619468994714002275E+01    0.298879630010141533E-13    0.518442342950442270E-14    0.578311787104737050E+04    0.272190399910175795E+01    0.202817971046169580E-13    0.218896620126345150E-14   -0.857095566869574554E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.344554851106584340E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.752568556113642520E-13    0.577929312053474496E+04    0.683972248975353914E+01    0.336161669330329937E-13    0.503054395544471321E-14    0.578243638602056762E+04    0.267270275555909986E+01    0.159051068755446264E-13    0.212955962210232250E-14   -0.856390175570267758E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.308883336322236302E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.732732952227374323E-13    0.577724803878530201E+04    0.794981330885010706E+01    0.254298333592483200E-13    0.466861880863685697E-14    0.578234951866661231E+04    0.311724544642662682E+01    0.264897844982408815E-13    0.217507084902947183E-14   -0.854477694079759971E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.138962071987846134E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.830880500457622756E-13    0.578272834357454394E+04    0.291884039617148527E+01    0.217254924124825057E-13    0.171458808580757256E-14    0.577752755910620908E+04    0.650756354365696588E+01    0.266964252181639727E-13    0.513238849396474553E-14   -0.854456252273922132E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.209819452295809651E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.787835399088092191E-13    0.577890921635842005E+04    0.656626748456267340E+01    0.304108005214628709E-13    0.414425411244819382E-14    0.578253961332554354E+04    0.308493856560145430E+01    0.216441799451707227E-13    0.280567373409800245E-14   -0.854128512883907831E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.341537895877278653E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.780786150836211716E-13    0.577624106147307066E+04    0.619033344868131152E+01    0.196590880561507706E-13    0.462654520196897344E-14    0.578246471028770156E+04    0.308035653455029923E+01    0.287364330510311194E-13    0.276914612704345222E-14   -0.853446123457720489E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.355950088528258752E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.774366397741678741E-13    0.578269718810563882E+04    0.263128122914069174E+01    0.234179158628306562E-13    0.189617075741419645E-14    0.577732528851122061E+04    0.718688999261043548E+01    0.285510423102484902E-13    0.424102062082428975E-14   -0.853293420053188640E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.113999783838983331E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.816421144627592911E-13    0.578008496428101444E+04    0.566491816214070454E+01    0.329273783318803937E-13    0.335325773675730244E-14    0.578257265379397904E+04    0.241430783442462049E+01    0.148945904826857720E-13    0.168343785680514527E-14   -0.853124803997246204E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.222532527808440933E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.804675383016576318E-13    0.578004763778850156E+04    0.575848547747468675E+01    0.345268716096612558E-13    0.354407672289324991E-14    0.578279617271498500E+04    0.248380984453871179E+01    0.154719542627701617E-13    0.185509290499948587E-14   -0.853057184459661073E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.106675811388450231E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.814094664453480906E-13    0.578228354800269335E+04    0.303772118701525295E+01    0.221228331517561283E-13    0.278554873266101115E-14    0.577821506982094525E+04    0.778484037761454850E+01    0.282216246045620643E-13    0.482866699173277496E-14   -0.852636038828334506E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.106590737824565034E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.780302001933852736E-13    0.577829203641061576E+04    0.584374332311020517E+01    0.288349712304802757E-13    0.416129457671299586E-14    0.578309414704036772E+04    0.283507702680326901E+01    0.221592119341428342E-13    0.208016149295824140E-14   -0.852340451703550315E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.708777323862902897E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.727238129465007216E-13    0.577884460994101664E+04    0.761970565591054960E+01    0.296172384062585222E-13    0.613084440385351378E-14    0.578194938035385712E+04    0.288472922057277925E+01    0.219149609158346737E-13    0.185542606134300786E-14   -0.851314990484516017E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.842617513491276626E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.745666520947345094E-13    0.578236036071518174E+04    0.355292269550813433E+01    0.310128254448176883E-13    0.279809990050715145E-14    0.577623159034424407E+04    0.632361828861188080E+01    0.180952737814304592E-13    0.390803097393962219E-14   -0.851182091786977111E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.131121557577642629E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.706548578603444230E-13    0.577761318712753200E+04    0.831016898822311489E+01    0.228273313185524938E-13    0.535489478650910319E-14    0.578201642377158805E+04    0.331744955314923917E+01    0.277700889196550321E-13    0.209570164061311159E-14   -0.851033925830356566E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.520802425116568062E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.756640314479968245E-13    0.578293020561153025E+04    0.295537316506282810E+01    0.259593369089525206E-13    0.236804397615904275E-14    0.577665237817867546E+04    0.472320372346003037E+01    0.209761378894739391E-13    0.332163394253112409E-14   -0.850709813392122101E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.497026978370325885E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.757740027309120926E-13    0.577880004132065551E+04    0.761499697210545001E+01    0.304779077781006891E-13    0.449412853509490528E-14    0.578241391079760979E+04    0.291153264277736756E+01    0.197012582035628695E-13    0.222652517743176155E-14   -0.850491807916480127E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.208721994489373495E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.784516096723250493E-13    0.577672434975256874E+04    0.494572385007503623E+01    0.228569500841570256E-13    0.300629725619461591E-14    0.578305250681219513E+04    0.307169926171990371E+01    0.261803123494106870E-13    0.236981566194579791E-14   -0.850128066425790649E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.606143399347007886E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.729289936452866140E-13    0.578230822391858874E+04    0.326352343091027386E+01    0.277711944050503072E-13    0.217429812642813188E-14    0.577583531542911442E+04    0.754312064039148300E+01    0.222314878898904484E-13    0.480314665073293675E-14   -0.850060359402858268E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.826715287263013534E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.706001731874057068E-13    0.578228015193248484E+04    0.297928229296080715E+01    0.240851127424158874E-13    0.174888086723905563E-14    0.577733083988165345E+04    0.807831549277951133E+01    0.298896609670713275E-13    0.492230908306972863E-14   -0.849795617566583275E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.110991448320216287E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.691600800543541228E-13    0.578254857636950692E+04    0.340065377256492862E+01    0.310912559213605999E-13    0.277522933901934734E-14    0.577527887414328507E+04    0.564823758964299127E+01    0.167188835435905597E-13    0.335445835731389783E-14   -0.848501152212506327E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.303997730401892241E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.471967419571706114E-13    0.577691387243650388E+04    0.801530269667225781E+01    0.258492180368672665E-13    0.529339191590393941E-14    0.578229966196135319E+04    0.296188623932593398E+01    0.262202195619408621E-13    0.192800870508242549E-14   -0.848494104195663823E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.984665666704765370E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.810864585789752398E-13    0.577713348318555472E+04    0.771969813624445766E+01    0.241793695025429065E-13    0.508437064744637531E-14    0.578220687533381715E+04    0.309636054489730839E+01    0.272096912487502475E-13    0.311180476859247624E-14   -0.848464260772573198E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.387976062879501225E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.767676514983927376E-13    0.577747696526850086E+04    0.673070543582459013E+01    0.267176814197212131E-13    0.713792111322664663E-14    0.578266672659631786E+04    0.288256623747959395E+01    0.228853196919670777E-13    0.178001803842098055E-14   -0.848462151619914948E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.210529433018018777E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.618219263020193883E-13    0.577861388660129433E+04    0.673032807964237545E+01    0.294656121677774057E-13    0.537066428103374030E-14    0.578288056230570510E+04    0.268493107572562151E+01    0.195663952066937730E-13    0.203412609727458427E-14   -0.847964567756811221E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.187969183411433581E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.590322142163777125E-13    0.577833344117796969E+04    0.681397494595861808E+01    0.330128961100414503E-13    0.570815320728968977E-14    0.578259638144005203E+04    0.281214526344631199E+01    0.196754639339265478E-13    0.213233657652139525E-14   -0.847795559511255874E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.878843631260221266E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.718495540004595172E-13    0.577853315491324793E+04    0.626334848101734121E+01    0.281647717536020501E-13    0.623595905558385788E-14    0.578287861488661201E+04    0.267889530219054706E+01    0.193857801947650614E-13    0.182262360381340584E-14   -0.847767871050099870E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.411646076403607321E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.791819574091426748E-13    0.578268522264415515E+04    0.296058544229218512E+01    0.256484218826003412E-13    0.258679064643621343E-14    0.577718703022218233E+04    0.628072302885902367E+01    0.225740273078875956E-13    0.457719242400056775E-14   -0.847599210877195333E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.157516899667747633E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.774661386517203507E-13    0.577777889279735336E+04    0.828945613567008444E+01    0.239817720496437445E-13    0.560311846374504507E-14    0.578205035687476538E+04    0.319369434485691439E+01    0.275934248435422262E-13    0.289699835899317193E-14   -0.847458796805206305E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.139749638786492022E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.678994521182472747E-13    0.577958414189019550E+04    0.563187929296510070E+01    0.364681544554613069E-13    0.569205569673883997E-14    0.578336607616186575E+04    0.223872116848631997E+01    0.129101496868344860E-13    0.179788723018099133E-14   -0.847062064622002424E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.229336174690572972E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.813181101464725252E-13    0.577699932575232469E+04    0.562964078628177234E+01    0.245308448100607533E-13    0.382253604930576445E-14    0.578306894199558792E+04    0.293335665829264958E+01    0.240024026921145038E-13    0.231510039112578815E-14   -0.846889531848952686E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.290103785611720404E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.811441651308728286E-13    0.577946143956460128E+04    0.598282369086420474E+01    0.327265150426569648E-13    0.504873870967922264E-14    0.578276830119681108E+04    0.244759490657381829E+01    0.176733018463724759E-13    0.167304579495493869E-14   -0.846715468368564217E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.239250749159459945E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.779394259773592719E-13    0.577778032526449715E+04    0.658393455108737502E+01    0.304486911805825181E-13    0.444341136534032081E-14    0.578275481012698856E+04    0.247873649997042600E+01    0.186467459412115739E-13    0.225941909072766039E-14   -0.846122771547160539E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.180442724887695722E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.793290957792616356E-13    0.577891875506746601E+04    0.585982630207743238E+01    0.316897935900692899E-13    0.442929526260551574E-14    0.578286029838661034E+04    0.237919879729589567E+01    0.179361516762098506E-13    0.305173908190377058E-14   -0.845215540699245764E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.997319818689800482E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.806250071018449870E-13    0.577899590902261571E+04    0.628420884337154995E+01    0.346800686555458584E-13    0.444598694831364893E-14    0.578282390669548477E+04    0.238724498038502109E+01    0.137446993822036242E-13    0.225449305282261997E-14   -0.845187026067702476E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.722268813784823216E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.742711507087260068E-13    0.577934709496412870E+04    0.608101671297170920E+01    0.320953573779466990E-13    0.523379561105996318E-14    0.578281858815241048E+04    0.266702796972005007E+01    0.184279628142650736E-13    0.232154411374750927E-14   -0.845148329170013710E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.398015730752760270E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.756623820912332435E-13    0.577899501397075255E+04    0.649702427200167065E+01    0.317342200994670282E-13    0.409224900555382963E-14    0.578212278803155641E+04    0.270923909905838922E+01    0.185425876136920318E-13    0.188887461380639845E-14   -0.844869289807850805E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.171591490060982342E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.766274924309025289E-13    0.577944409109216485E+04    0.636199268715222566E+01    0.373701167579381642E-13    0.438896181668811885E-14    0.578271057439847573E+04    0.225887942012257659E+01    0.129510455451721244E-13    0.257965926807922105E-14   -0.844771071700840537E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.113630852262854685E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.676364969676325028E-13    0.578231790658108912E+04    0.297196105350929507E+01    0.256919822034622429E-13    0.244060647870498688E-14    0.577644422200666668E+04    0.723301381842990843E+01    0.248692959616937660E-13    0.460004484825421020E-14   -0.844752886357839827E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.137554588290519031E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.797593880105030981E-13    0.577954114942146407E+04    0.579458370537487788E+01    0.316408902515854152E-13    0.426750309135382520E-14    0.578316559116126700E+04    0.228076544891326494E+01    0.150471823467831172E-13    0.163681424482625663E-14   -0.844548887621810422E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.323743980682272745E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.780011561320082259E-13    0.577810415067966824E+04    0.706651377579152129E+01    0.284530130692657313E-13    0.667708472500422352E-14    0.578269332774805116E+04    0.290156766288424706E+01    0.216004497425416359E-13    0.177466138082389508E-14   -0.844336483887527720E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.146817878996922136E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.759913640978221163E-13    0.577844938750369329E+04    0.698324358679301049E+01    0.310728000104793051E-13    0.649980519603651696E-14    0.578248753269439567E+04    0.258187638923769835E+01    0.196770867770870098E-13    0.234127429344186077E-14   -0.844274151400073833E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.892329819163571847E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.833468609203901105E-13    0.577800002173804478E+04    0.729746614658409154E+01    0.279376959817751456E-13    0.479722508591126071E-14    0.578242955148373494E+04    0.302953197664296336E+01    0.243382090487002405E-13    0.256849262838331632E-14   -0.844076154915872081E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.686763600594572928E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.837711282441385454E-13    0.578291469872487050E+04    0.292077618802659567E+01    0.249144017889860006E-13    0.229088635091207023E-14    0.577679812026246691E+04    0.505978297711567215E+01    0.224324549922742672E-13    0.318266399796444146E-14   -0.843200591301699092E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.347309137615805880E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.811473522555959918E-13    0.577713214604455879E+04    0.766806014761621224E+01    0.241940304832442054E-13    0.459232577924334058E-14    0.578216849809167707E+04    0.305156410289772762E+01    0.269006815629578352E-13    0.211173172977669220E-14   -0.842806924411230085E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.705829071852695966E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.734687830445151934E-13    0.577886509867926816E+04    0.553314525598566043E+01    0.320708241008246839E-13    0.360940324061542751E-14    0.578319220167018102E+04    0.274499868371056266E+01    0.181190623796910357E-13    0.266388114125102177E-14   -0.841447960534612918E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.160223641181324238E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.807612920785405400E-13    0.577913896602717068E+04    0.632142125970009960E+01    0.290814659663983076E-13    0.534113572112084733E-14    0.578259148524982629E+04    0.257474445255021678E+01    0.179992872867338503E-13    0.192132441795864158E-14   -0.841217365327526920E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.206244557515801774E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.832780616537519422E-13    0.577957658888654623E+04    0.541485139050839948E+01    0.361048405901879255E-13    0.354726197517393241E-14    0.578328452587091851E+04    0.177326782285432971E+01    0.125279442273462284E-13    0.134686477627536709E-14   -0.840880544930371485E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.618209170890203689E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.776357750556320941E-13    0.577836172554454606E+04    0.592506267640282847E+01    0.274552637960848940E-13    0.347653860380119228E-14    0.578254144978493696E+04    0.295453720408285880E+01    0.209397982354323679E-13    0.294605241622681141E-14   -0.840521609599954047E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.761947974590576611E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.814925246837268391E-13    0.577728881383714634E+04    0.685637509056732419E+01    0.233313000594964948E-13    0.423167016844606743E-14    0.578250458349199744E+04    0.344169055797627443E+01    0.273199774362627698E-13    0.236865612756336961E-14   -0.840472994673133513E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.743049712433028793E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.716036741713616294E-13    0.577826795132427014E+04    0.623624077727986137E+01    0.335651203972984643E-13    0.389657645928215526E-14    0.578310030472701419E+04    0.246385036547900604E+01    0.171113237319909262E-13    0.251151965491995694E-14   -0.840296725399724949E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.388131351623710283E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.821616796526243564E-13    0.577775189853143183E+04    0.599342543392595051E+01    0.273186496099055788E-13    0.398491823653571851E-14    0.578271526291848386E+04    0.293877781169113961E+01    0.226035004859287667E-13    0.217195900357194372E-14   -0.840276787766310491E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.200147671717333701E-13    0.566551170000000002E+04    0.356488999999999976E+02    0.645518079860352462E-13    0.577827309117062759E+04    0.688272409278271535E+01    0.291140322887874954E-13    0.527644124150295355E-14    0.578278571303206536E+04    0.261917653527160343E+01    0.208972292754260250E-13    0.161906875767410054E-14   -0.840090040392974657E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.115861016938453316E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.815514225704464240E-13    0.577773340051009927E+04    0.681188901187830798E+01    0.313979985938235075E-13    0.455315205554411273E-14    0.578260538643223481E+04    0.282062972951862045E+01    0.207708697582880400E-13    0.238223533369391641E-14   -0.839903300246931934E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.232864804830420192E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.775192069841216734E-13    0.577771175940178000E+04    0.702452999167485448E+01    0.234994250239608771E-13    0.453473635110270988E-14    0.578222089517867880E+04    0.298664724795902847E+01    0.239680322229667247E-13    0.187498690915851052E-14   -0.839630505549399402E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.797868316639342983E-15    0.566551170000000002E+04    0.356488999999999976E+02    0.838842886609464556E-13    0.578262195679101569E+04    0.298070992474122365E+01    0.228630619978190024E-13    0.183946047426913539E-14    0.577827231091976410E+04    0.583235834199306336E+01    0.272531361652969178E-13    0.420244967189881378E-14   -0.839584609113172746E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.213488973487145148E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.811344106881131615E-13    0.577840149104821830E+04    0.569348357659441451E+01    0.300335105186431954E-13    0.434006897843205190E-14    0.578290523482042681E+04    0.255200784290518801E+01    0.207851798126450734E-13    0.158281468875189910E-14   -0.838772504247941413E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.430762811812353863E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.740597828982079731E-13    0.577777220167702035E+04    0.618084167466189083E+01    0.268752930894690666E-13    0.409662451039296305E-14    0.578266999224904248E+04    0.318952236523888022E+01    0.234974762392543222E-13    0.211763345330875068E-14   -0.838243943667433484E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.446692052596023652E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.777350422684335146E-13    0.577746074310938457E+04    0.763477157051539823E+01    0.235848829072407210E-13    0.538770849771044601E-14    0.578207185757457501E+04    0.327568997765213332E+01    0.259459900307807926E-13    0.216617771316694486E-14   -0.838149307243883186E+02
    0.560573040000000037E+04    0.296579000000000015E+02    0.850898533102206820E-14    0.566551170000000002E+04    0.356488999999999976E+02    0.695278238725863502E-13    0.577792205420405116E+04    0.620713277533037022E+01    0.239592828821008085E-13    0.481972066359246549E-14    0.578257075864040598E+04    0.308814001656617254E+01    0.253796772794660985E-13    0.192082841677875984E-14   -0.837689404061039369E+02
