    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
    0.000000000000000000E+00   -0.310926267766526616E+05
