4750.162,3.3486325073242184e-17,2.9276960372924805e-18
4751.412,3.399391479492187e-17,2.1643869400024412e-18
4752.662,3.494228820800781e-17,2.1811386108398436e-18
4753.912,3.2950225830078124e-17,2.037726593017578e-18
4755.162,3.8132757568359376e-17,2.2739704132080076e-18
4756.412,3.450364074707031e-17,2.050369644165039e-18
4757.662,3.4778509521484375e-17,1.9702335357666013e-18
4758.912,3.904407958984375e-17,2.0188764572143554e-18
4760.162,3.721585693359375e-17,1.897494697570801e-18
4761.412,3.8186087036132815e-17,1.853313446044922e-18
4762.662,3.483647766113281e-17,1.7136192321777343e-18
4763.912,3.357759094238281e-17,1.6234294891357421e-18
4765.162,3.6154403686523434e-17,1.7004827499389648e-18
4766.412,4.129371032714844e-17,1.7990379333496095e-18
4767.662,4.0103448486328126e-17,1.7523387908935546e-18
4768.912,3.9964697265625e-17,1.7274429321289062e-18
4770.162,3.958695068359375e-17,1.7561847686767577e-18
4771.412,3.504886779785156e-17,1.6142620086669921e-18
4772.662,3.908830871582031e-17,1.7145410537719725e-18
4773.912,3.482618713378906e-17,1.5666711807250977e-18
4775.162,3.909881896972656e-17,1.6962928771972655e-18
4776.412,3.7135543823242184e-17,1.6423900604248047e-18
4777.662,3.594214172363281e-17,1.5614935874938965e-18
4778.912,3.7656860351562497e-17,1.5432025909423828e-18
4780.162,3.6424163818359374e-17,1.5139164924621582e-18
4781.412,3.6218823242187496e-17,1.4744736671447753e-18
4782.662,3.606195373535156e-17,1.4861019134521483e-18
4783.912,3.4607424926757813e-17,1.400111961364746e-18
4785.162,3.529976806640625e-17,1.3926250457763672e-18
4786.412,3.677212219238281e-17,1.416243076324463e-18
4787.662,3.2590530395507815e-17,1.294843578338623e-18
4788.912,3.673397521972656e-17,1.3984733581542968e-18
4790.162,3.428632202148437e-17,1.3407362937927247e-18
4791.412,3.4806185913085934e-17,1.3445165634155273e-18
4792.662,3.763669128417969e-17,1.4168355941772461e-18
4793.912,3.71079833984375e-17,1.3856152534484862e-18
4795.162,3.751323547363281e-17,1.428017520904541e-18
4796.412,3.9157440185546873e-17,1.472250747680664e-18
4797.662,3.8670672607421874e-17,1.4983636856079102e-18
4798.912,4.1431405639648434e-17,1.555124282836914e-18
4800.162,3.841385498046875e-17,1.5221525192260742e-18
4801.412,3.5790164184570314e-17,1.4626883506774903e-18
4802.662,3.907695617675781e-17,1.6024578094482421e-18
4803.912,3.721873779296875e-17,1.5743810653686522e-18
4805.162,3.8765093994140625e-17,1.6388307571411132e-18
