4750.162,3.5703909301757813e-17,3.1330278396606445e-18
4751.412,2.5295037841796876e-17,2.222286605834961e-18
4752.662,2.8034164428710937e-17,2.1706235885620118e-18
4753.912,3.062726745605469e-17,2.3082963943481444e-18
4755.162,3.2427984619140627e-17,2.1858360290527342e-18
4756.412,2.993338623046875e-17,1.9313173294067383e-18
4757.662,2.6564544677734375e-17,1.7335914611816406e-18
4758.912,2.6680245971679687e-17,1.7067520141601563e-18
4760.162,3.016802978515625e-17,1.7664913177490234e-18
4761.412,3.301045227050781e-17,1.671217155456543e-18
4762.662,3.1974758911132813e-17,1.5976580619812012e-18
4763.912,2.9759158325195314e-17,1.455814266204834e-18
4765.162,3.0058200073242184e-17,1.4700974464416503e-18
4766.412,2.968197021484375e-17,1.4486320495605468e-18
4767.662,3.3020233154296876e-17,1.5318305015563965e-18
4768.912,3.19380126953125e-17,1.4516140937805176e-18
4770.162,3.2736822509765625e-17,1.5260208129882812e-18
4771.412,3.362024230957031e-17,1.572335147857666e-18
4772.662,2.9949121093749997e-17,1.4795685768127441e-18
4773.912,3.5056430053710937e-17,1.7107681274414062e-18
4775.162,3.113559265136719e-17,1.544970417022705e-18
4776.412,3.527257080078125e-17,1.6960250854492187e-18
4777.662,3.330013732910156e-17,1.6375144958496094e-18
4778.912,3.3114389038085934e-17,1.7005441665649414e-18
4780.162,3.243744201660156e-17,1.7373353958129882e-18
4781.412,3.141635437011719e-17,1.7103246688842772e-18
4782.662,3.080897827148438e-17,1.7297025680541991e-18
4783.912,3.3616006469726564e-17,1.8480735778808595e-18
4785.162,3.2541632080078126e-17,1.8196931838989256e-18
4786.412,2.933482666015625e-17,1.709598159790039e-18
4787.662,3.142784118652344e-17,1.8258466720581053e-18
4788.912,3.4713571166992184e-17,1.8858551025390626e-18
4790.162,3.390634765625e-17,1.9082775115966797e-18
4791.412,3.344277954101562e-17,1.853323554992676e-18
4792.662,3.446965026855469e-17,1.9283748626708985e-18
4793.912,3.705606994628906e-17,2.052740478515625e-18
4795.162,3.1907727050781247e-17,1.8868038177490235e-18
4796.412,3.1759375e-17,1.7619829177856446e-18
4797.662,3.1258245849609373e-17,1.7324260711669921e-18
4798.912,3.265883483886719e-17,1.795271110534668e-18
4800.162,3.46021240234375e-17,1.7825685501098634e-18
4801.412,3.152777099609375e-17,1.6935436248779297e-18
4802.662,3.451950988769531e-17,1.7947902679443357e-18
4803.912,3.361456909179687e-17,1.728565788269043e-18
4805.162,3.2099203491210934e-17,1.6020357131958007e-18
4806.412,3.0452279663085935e-17,1.5275453567504883e-18
4807.662,3.3514779663085936e-17,1.6097103118896484e-18
4808.912,3.42614501953125e-17,1.5945728302001953e-18
4810.162,3.2776358032226564e-17,1.4743865966796874e-18
4811.412,3.278086547851562e-17,1.4391708374023436e-18
4812.662,3.361788330078125e-17,1.4893253326416016e-18
4813.912,3.045359802246094e-17,1.3652251243591308e-18
4815.162,2.9524346923828127e-17,1.3204477310180664e-18
4816.412,3.096358032226562e-17,1.3832577705383301e-18
4817.662,2.890763854980469e-17,1.3185657501220703e-18
4818.912,3.0360968017578124e-17,1.417289924621582e-18
4820.162,3.118766479492187e-17,1.4196806907653808e-18
4821.412,2.988329162597656e-17,1.4173226356506348e-18
4822.662,2.9867007446289063e-17,1.4443387985229491e-18
4823.912,3.224775085449219e-17,1.540336799621582e-18
4825.162,3.49619384765625e-17,1.7003828048706054e-18
4826.412,2.96046875e-17,1.5480300903320312e-18
4827.662,3.1010055541992185e-17,1.5897455215454101e-18
4828.912,3.192219543457031e-17,1.637308120727539e-18
4830.162,3.2816607666015627e-17,1.6745336532592773e-18
4831.412,3.708886413574219e-17,1.815445899963379e-18
4832.662,3.550629577636719e-17,1.784204292297363e-18
4833.912,3.3668231201171875e-17,1.8265825271606443e-18
4835.162,3.292849731445312e-17,1.7844038009643553e-18
4836.412,3.333440551757812e-17,1.832470703125e-18
4837.662,3.006448974609375e-17,1.745571136474609e-18
4838.912,3.098957824707031e-17,1.8254545211791992e-18
4840.162,3.280463256835937e-17,1.8674659729003907e-18
4841.412,3.0803302001953123e-17,1.759768295288086e-18
4842.662,3.4981292724609375e-17,1.9115598678588868e-18
4843.912,3.400131225585937e-17,1.85380916595459e-18
4845.162,3.2073663330078126e-17,1.8247310638427733e-18
4846.412,3.102491149902344e-17,1.7342079162597655e-18
4847.662,3.496816101074219e-17,1.9366294860839844e-18
4848.912,3.5605734252929684e-17,1.8737203598022462e-18
4850.162,3.449616088867187e-17,1.8184446334838865e-18
4851.412,3.423199768066406e-17,1.7680395126342774e-18
4852.662,3.250014343261719e-17,1.695289421081543e-18
4853.912,3.5552069091796873e-17,1.8249021530151368e-18
4855.162,3.2681942749023435e-17,1.619040298461914e-18
4856.412,3.3082861328125e-17,1.6824913024902343e-18
4857.662,3.398309936523437e-17,1.714423370361328e-18
4858.912,3.4714865112304685e-17,1.674435806274414e-18
4860.162,3.1863970947265625e-17,1.5414460182189942e-18
4861.412,3.28772216796875e-17,1.5993295669555665e-18
4862.662,3.2246066284179685e-17,1.4904736518859863e-18
4863.912,3.186884765625e-17,1.4515644073486328e-18
4865.162,3.5971041870117184e-17,1.5574794769287109e-18
4866.412,3.4587640380859375e-17,1.4536174774169921e-18
4867.662,3.3719812011718746e-17,1.4180347442626952e-18
4868.912,3.426417846679688e-17,1.4751769065856933e-18
4870.162,3.4422064208984375e-17,1.4314017295837402e-18
4871.412,3.333065795898437e-17,1.447715950012207e-18
4872.662,3.539913940429688e-17,1.521861457824707e-18
4873.912,3.651365051269531e-17,1.5541179656982422e-18
4875.162,3.353080139160156e-17,1.46809663772583e-18
4876.412,3.368165588378906e-17,1.519356346130371e-18
4877.662,3.3617852783203126e-17,1.5593644142150878e-18
4878.912,3.4294268798828124e-17,1.6123111724853515e-18
4880.162,3.4078775024414064e-17,1.6108936309814452e-18
4881.412,3.141615600585937e-17,1.583077335357666e-18
4882.662,3.256820068359375e-17,1.6030035018920899e-18
4883.912,3.228570251464844e-17,1.6163419723510742e-18
4885.162,3.3007809448242184e-17,1.7013166427612304e-18
4886.412,3.0066552734375e-17,1.6128692626953125e-18
4887.662,3.2867282104492186e-17,1.6831195831298828e-18
4888.912,3.4051443481445314e-17,1.762501907348633e-18
4890.162,3.1602474975585935e-17,1.7169881820678711e-18
4891.412,3.116867065429687e-17,1.726947784423828e-18
4892.662,3.1869979858398436e-17,1.7613332748413084e-18
4893.912,3.317377014160156e-17,1.8360565185546874e-18
4895.162,3.1055178833007813e-17,1.753153419494629e-18
4896.412,3.6489517211914065e-17,1.9495014190673828e-18
4897.662,3.2504275512695314e-17,1.7884426116943357e-18
4898.912,3.221488342285156e-17,1.7456859588623045e-18
4900.162,3.205804443359375e-17,1.7163881301879882e-18
4901.412,3.162314758300781e-17,1.708332633972168e-18
4902.662,3.2636114501953125e-17,1.7726898193359376e-18
4903.912,3.136678771972656e-17,1.6885021209716797e-18
4905.162,3.368707275390625e-17,1.739577293395996e-18
4906.412,3.1082852172851564e-17,1.6420434951782227e-18
4907.662,3.1128982543945313e-17,1.5984414100646973e-18
4908.912,3.130467224121094e-17,1.5944324493408203e-18
4910.162,3.2015924072265625e-17,1.6295171737670898e-18
4911.412,3.3068304443359374e-17,1.6394739151000977e-18
4912.662,3.5666366577148435e-17,1.6628793716430664e-18
4913.912,3.81707763671875e-17,1.6820037841796874e-18
4915.162,4.111758728027344e-17,1.6889068603515625e-18
4916.412,4.915797729492187e-17,1.891189956665039e-18
4917.662,5.204151611328125e-17,1.922009468078613e-18
4918.912,5.4331866455078126e-17,1.925291633605957e-18
4920.162,4.8631106567382814e-17,1.7936996459960938e-18
4921.412,3.903626708984375e-17,1.5604585647583008e-18
4922.662,3.455153503417969e-17,1.4581377029418944e-18
4923.912,3.416439208984375e-17,1.5090971946716308e-18
4925.162,3.281274719238281e-17,1.4188299179077148e-18
4926.412,3.120037841796875e-17,1.4236409187316895e-18
4927.662,3.0328683471679686e-17,1.4064139366149902e-18
4928.912,3.0007650756835936e-17,1.3913105010986328e-18
4930.162,3.092367858886719e-17,1.4291261672973633e-18
4931.412,3.22711669921875e-17,1.4460809707641602e-18
4932.662,3.094496154785156e-17,1.4530529975891113e-18
4933.912,3.3052182006835936e-17,1.5167123794555664e-18
4935.162,3.2630084228515626e-17,1.4996987342834472e-18
4936.412,3.1451763916015625e-17,1.5236095428466797e-18
4937.662,3.2311602783203126e-17,1.577120304107666e-18
4938.912,3.128251037597656e-17,1.5639767646789551e-18
4940.162,3.237894592285156e-17,1.6096986770629883e-18
4941.412,3.082306823730469e-17,1.5492511749267578e-18
4942.662,2.996834411621094e-17,1.5658061981201171e-18
4943.912,3.014252014160156e-17,1.5855756759643553e-18
4945.162,2.906503601074219e-17,1.5658697128295898e-18
4946.412,3.3246536254882814e-17,1.6709272384643553e-18
4947.662,3.3804364013671875e-17,1.7115575790405273e-18
4948.912,3.333694458007812e-17,1.7313655853271485e-18
4950.162,3.3828033447265626e-17,1.7302875518798828e-18
4951.412,3.557652282714844e-17,1.8146005630493162e-18
4952.662,3.606829223632812e-17,1.877088928222656e-18
4953.912,3.58457275390625e-17,1.810716438293457e-18
4955.162,3.47e-17,1.7946218490600586e-18
4956.412,3.4911355590820314e-17,1.751182174682617e-18
4957.662,3.493148498535156e-17,1.7033758163452147e-18
4958.912,3.701291198730469e-17,1.777151679992676e-18
4960.162,3.356697387695312e-17,1.6617990493774414e-18
4961.412,3.3580194091796874e-17,1.6311790466308593e-18
4962.662,3.44514404296875e-17,1.6977519989013672e-18
4963.912,3.4703732299804687e-17,1.7225599288940429e-18
4965.162,3.2908920288085937e-17,1.6354913711547852e-18
4966.412,3.4293011474609375e-17,1.6498214721679686e-18
4967.662,3.4492059326171876e-17,1.6224605560302734e-18
4968.912,3.5897262573242187e-17,1.653891372680664e-18
4970.162,3.256619873046875e-17,1.5146814346313476e-18
4971.412,3.726361694335937e-17,1.6558673858642578e-18
4972.662,3.3085049438476564e-17,1.4807931900024413e-18
4973.912,3.210999450683594e-17,1.446107006072998e-18
4975.162,2.979549560546875e-17,1.379396915435791e-18
4976.412,3.202562561035156e-17,1.441860294342041e-18
4977.662,3.1553427124023434e-17,1.411768913269043e-18
4978.912,3.138931274414063e-17,1.4062094688415528e-18
4980.162,3.3070684814453124e-17,1.4324456214904784e-18
4981.412,3.3952194213867186e-17,1.4475537300109863e-18
4982.662,3.704355773925781e-17,1.5079689025878906e-18
4983.912,3.490936584472656e-17,1.4257291793823243e-18
4985.162,3.226630859375e-17,1.3441636085510254e-18
4986.412,3.524976501464844e-17,1.4440656661987304e-18
4987.662,3.4728549194335934e-17,1.4215850830078125e-18
4988.912,3.3078652954101564e-17,1.3867902755737304e-18
4990.162,3.3174270629882815e-17,1.4010801315307617e-18
4991.412,2.979442443847656e-17,1.3424799919128417e-18
4992.662,3.1934341430664065e-17,1.3807385444641112e-18
4993.912,3.2419427490234373e-17,1.4000685691833496e-18
4995.162,3.4395611572265627e-17,1.4605045318603515e-18
4996.412,3.284420776367187e-17,1.4221238136291503e-18
4997.662,3.483367919921875e-17,1.4889087677001952e-18
4998.912,3.414443359375e-17,1.4977313995361328e-18
5000.162,3.457052307128906e-17,1.608854866027832e-18
5001.412,3.83923095703125e-17,1.7844560623168945e-18
5002.662,3.754924621582031e-17,1.6752725601196288e-18
5003.912,3.7026681518554686e-17,1.5632034301757813e-18
5005.162,3.537822265625e-17,1.5320906639099121e-18
5006.412,3.690508117675781e-17,1.619890022277832e-18
5007.662,3.65205078125e-17,1.5857075691223144e-18
5008.912,3.792644958496094e-17,1.6535825729370116e-18
5010.162,4.062443542480469e-17,1.6784564971923828e-18
5011.412,4.351998596191406e-17,1.7568634033203124e-18
5012.662,5.2436138916015624e-17,1.934453201293945e-18
5013.912,6.7560205078125e-17,2.214335250854492e-18
5015.162,7.512465209960937e-17,2.3251672744750975e-18
5016.412,8.597153930664062e-17,2.4782325744628904e-18
5017.662,9.707343139648437e-17,2.720330238342285e-18
5018.912,7.534591064453125e-17,2.351110076904297e-18
5020.162,5.300529174804687e-17,1.9026187896728513e-18
5021.412,4.291799621582031e-17,1.6955032348632812e-18
5022.662,3.8168881225585936e-17,1.6481420516967773e-18
5023.912,3.481886291503906e-17,1.5263054847717285e-18
5025.162,3.475051574707031e-17,1.5253838539123534e-18
5026.412,3.2803598022460936e-17,1.4775010108947753e-18
5027.662,3.428877258300781e-17,1.5242185592651366e-18
5028.912,3.301106567382812e-17,1.4078916549682618e-18
5030.162,3.424884033203125e-17,1.5019307136535644e-18
5031.412,3.321328125e-17,1.448394012451172e-18
5032.662,3.568373413085937e-17,1.519508171081543e-18
5033.912,3.438055419921875e-17,1.4649821281433104e-18
5035.162,3.451445617675781e-17,1.4833056449890137e-18
5036.412,3.1301348876953125e-17,1.4176504135131835e-18
5037.662,2.9435226440429685e-17,1.337344741821289e-18
5038.912,3.205662841796875e-17,1.4344724655151367e-18
5040.162,3.1255609130859374e-17,1.395842170715332e-18
5041.412,3.287933654785156e-17,1.4566471099853515e-18
5042.662,3.0780364990234377e-17,1.3534958839416504e-18
5043.912,3.448956604003906e-17,1.4464666366577149e-18
